,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM
11836,I192032441,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,14,,2019-05-02 7:20,2019,5,Thursday,7,Part Three,BYRON ST,42.38212496,-71.01539104,"(42.38212496, -71.01539104)",2019-05-02,7:20,2,20,2019-05-02 07:20:00,FALSE
11837,I192012627,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,16,,2019-02-17 18:40,2019,2,Sunday,18,Part One,CHELSEA ST,42.38215679,-71.02454639,"(42.38215679, -71.02454639)",2019-02-17,18:40,17,40,2019-02-17 18:40:00,FALSE
11838,I192050746,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,15,,2019-07-02 17:30,2019,7,Tuesday,17,Part One,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-07-02,17:30,2,30,2019-07-02 17:30:00,FALSE
11839,I192050746,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A7,15,,2019-07-02 17:30,2019,7,Tuesday,17,Part Two,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-07-02,17:30,2,30,2019-07-02 17:30:00,FALSE
11840,I192049589,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A7,15,,2019-06-29 11:15,2019,6,Saturday,11,Part Three,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-06-29,11:15,29,15,2019-06-29 11:15:00,FALSE
11841,I192037879,3301,Verbal Disputes,VERBAL DISPUTE,A7,15,,2019-05-21 14:21,2019,5,Tuesday,14,Part Three,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-05-21,14:21,21,21,2019-05-21 14:21:00,TRUE
11842,I192027199,3301,Verbal Disputes,VERBAL DISPUTE,A7,15,,2019-04-13 2:52,2019,4,Saturday,2,Part Three,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-04-13,2:52,13,52,2019-04-13 02:52:00,FALSE
11843,I192011972,3410,Towed,TOWED MOTOR VEHICLE,A7,15,,2019-02-15 8:04,2019,2,Friday,8,Part Three,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-02-15,8:04,15,4,2019-02-15 08:04:00,FALSE
11844,192079276,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A15,50,0,2019-10-01 8:11,2019,10,Tuesday,8,,CAMBRIDGE ST,42.382221,-71.080312,"(42.38222100, -71.08031200)",2019-10-01,8:11,1,11,2019-10-01 08:11:00,FALSE
11845,I192066160,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A15,50,,2019-08-21 22:29,2019,8,Wednesday,22,Part Two,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-08-21,22:29,21,29,2019-08-21 22:29:00,FALSE
11846,I192064815,1001,Counterfeiting,FORGERY / COUNTERFEITING,A15,50,,2019-08-17 21:25,2019,8,Saturday,21,Part Two,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-08-17,21:25,17,25,2019-08-17 21:25:00,FALSE
11847,I192059129,3201,Property Lost,PROPERTY - LOST,A15,50,,2019-07-30 19:00,2019,7,Tuesday,19,Part Three,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-07-30,19:00,30,0,2019-07-30 19:00:00,FALSE
11848,I192050372,724,Auto Theft,AUTO THEFT,A15,50,,2019-07-02 5:18,2019,7,Tuesday,5,Part One,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-07-02,5:18,2,18,2019-07-02 05:18:00,FALSE
11849,I192049517,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,A15,50,,2019-06-29 3:07,2019,6,Saturday,3,Part One,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-06-29,3:07,29,7,2019-06-29 03:07:00,FALSE
11850,I192022449,1201,Embezzlement,EMBEZZLEMENT,A15,50,,2019-03-21 22:00,2019,3,Thursday,22,Part Two,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-03-21,22:00,21,0,2019-03-21 22:00:00,FALSE
11851,I192005506,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A15,50,,2019-01-21 17:58,2019,1,Monday,17,Part Three,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-01-21,17:58,21,58,2019-01-21 17:58:00,FALSE
11852,I192003675,619,Larceny,LARCENY ALL OTHERS,A15,50,,2019-01-09 23:00,2019,1,Wednesday,23,Part One,CAMBRIDGE ST,42.38222195,-71.08031197,"(42.38222195, -71.08031197)",2019-01-09,23:00,9,0,2019-01-09 23:00:00,FALSE
11853,I192035932,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,47,,2019-05-15 1:00,2019,5,Wednesday,1,Part Three,SAINT MARTIN ST,42.38225034,-71.06840053,"(42.38225034, -71.06840053)",2019-05-15,1:00,15,0,2019-05-15 01:00:00,FALSE
11854,I192056852,619,Larceny,LARCENY ALL OTHERS,A15,47,,2019-07-23 12:16,2019,7,Tuesday,12,Part One,BUNKER HILL ST,42.38226187,-71.06929635,"(42.38226187, -71.06929635)",2019-07-23,12:16,23,16,2019-07-23 12:16:00,FALSE
11855,I192055484,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A7,14,,2019-07-18 19:59,2019,7,Thursday,19,Part Two,MOORE ST,42.38226506,-71.018169,"(42.38226506, -71.01816900)",2019-07-18,19:59,18,59,2019-07-18 19:59:00,FALSE
11856,I192055484,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,14,,2019-07-18 19:59,2019,7,Thursday,19,Part Two,MOORE ST,42.38226506,-71.018169,"(42.38226506, -71.01816900)",2019-07-18,19:59,18,59,2019-07-18 19:59:00,FALSE
11857,192089583,423,,ASSAULT - AGGRAVATED,A7,25,0,2019-11-05 1:10,2019,11,Tuesday,1,,PUTNAM ST,42.382277,-71.033416,"(42.38227700, -71.03341600)",2019-11-05,1:10,5,10,2019-11-05 01:10:00,FALSE
11858,I192037354,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,25,,2019-05-15 17:30,2019,5,Wednesday,17,Part Three,PUTNAM ST,42.38227768,-71.03341643,"(42.38227768, -71.03341643)",2019-05-15,17:30,15,30,2019-05-15 17:30:00,FALSE
11859,I192034717,3410,Towed,TOWED MOTOR VEHICLE,A7,25,,2019-05-10 11:00,2019,5,Friday,11,Part Three,PUTNAM ST,42.38227768,-71.03341643,"(42.38227768, -71.03341643)",2019-05-10,11:00,10,0,2019-05-10 11:00:00,FALSE
11860,I192059410,3114,Investigate Property,INVESTIGATE PROPERTY,A7,25,,2019-07-31 18:23,2019,7,Wednesday,18,Part Three,BROOKS ST,42.38228596,-71.03608137,"(42.38228596, -71.03608137)",2019-07-31,18:23,31,23,2019-07-31 18:23:00,FALSE
11861,I192042621,3410,Towed,TOWED MOTOR VEHICLE,A7,25,,2019-06-06 9:29,2019,6,Thursday,9,Part Three,BROOKS ST,42.38228596,-71.03608137,"(42.38228596, -71.03608137)",2019-06-06,9:29,6,29,2019-06-06 09:29:00,TRUE
11862,I192078009,3410,Towed,TOWED MOTOR VEHICLE,A7,15,,2019-09-27 8:47,2019,9,Friday,8,Part Three,BENNINGTON ST,42.38228605,-71.01942715,"(42.38228605, -71.01942715)",2019-09-27,8:47,27,47,2019-09-27 08:47:00,FALSE
11863,I192047905,619,Larceny,LARCENY ALL OTHERS,A7,15,,2019-06-12 0:00,2019,6,Wednesday,0,Part One,BENNINGTON ST,42.38228605,-71.01942715,"(42.38228605, -71.01942715)",2019-06-12,0:00,12,0,2019-06-12 00:00:00,FALSE
11864,192096907,3005,,SICK ASSIST,A7,25,0,2019-12-01 8:25,2019,12,Sunday,8,,MERIDIAN ST,42.382290000000005,-71.039301,"(42.38229000, -71.03930100)",2019-12-01,8:25,1,25,2019-12-01 08:25:00,FALSE
11865,I192077562,3201,Property Lost,PROPERTY - LOST,A7,25,,2019-09-25 7:00,2019,9,Wednesday,7,Part Three,MERIDIAN ST,42.38229042,-71.0393012,"(42.38229042, -71.03930120)",2019-09-25,7:00,25,0,2019-09-25 07:00:00,FALSE
11866,I192050059,3410,Towed,TOWED MOTOR VEHICLE,A7,25,,2019-07-01 7:40,2019,7,Monday,7,Part Three,MERIDIAN ST,42.38229042,-71.0393012,"(42.38229042, -71.03930120)",2019-07-01,7:40,1,40,2019-07-01 07:40:00,FALSE
11867,I192024579,3115,Investigate Person,INVESTIGATE PERSON,A7,25,,2019-04-03 16:45,2019,4,Wednesday,16,Part Three,MERIDIAN ST,42.38229042,-71.0393012,"(42.38229042, -71.03930120)",2019-04-03,16:45,3,45,2019-04-03 16:45:00,FALSE
11868,I192017712,3007,Medical Assistance,SUDDEN DEATH,A7,26,,2019-03-09 18:31,2019,3,Saturday,18,Part Three,MERIDIAN ST,42.38229042,-71.0393012,"(42.38229042, -71.03930120)",2019-03-09,18:31,9,31,2019-03-09 18:31:00,FALSE
11869,192102751,3006,,SICK/INJURED/MEDICAL - PERSON,A7,26,0,2019-12-22 0:05,2019,12,Sunday,0,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-12-22,0:05,22,5,2019-12-22 00:05:00,FALSE
11870,192096410,3005,,SICK ASSIST,A7,26,0,2019-11-29 9:21,2019,11,Friday,9,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-11-29,9:21,29,21,2019-11-29 09:21:00,FALSE
11871,192091021,801,,ASSAULT - SIMPLE,A7, ,0,2019-11-09 0:00,2019,11,Saturday,0,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-11-09,0:00,9,0,2019-11-09 00:00:00,FALSE
11872,192089518,3207,,PROPERTY - FOUND,A7,26,0,2019-11-04 18:55,2019,11,Monday,18,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-11-04,18:55,4,55,2019-11-04 18:55:00,FALSE
11873,192086097,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,A7,26,0,2019-10-23 21:30,2019,10,Wednesday,21,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-10-23,21:30,23,30,2019-10-23 21:30:00,FALSE
11874,192086096,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,A7,26,0,2019-10-23 18:00,2019,10,Wednesday,18,,BORDER ST,42.382290999999995,-71.040364,"(42.38229100, -71.04036400)",2019-10-23,18:00,23,0,2019-10-23 18:00:00,FALSE
11875,I192067163,3115,Investigate Person,INVESTIGATE PERSON,A7,26,,2019-08-24 22:13,2019,8,Saturday,22,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-08-24,22:13,24,13,2019-08-24 22:13:00,FALSE
11876,I192063646,1402,Vandalism,VANDALISM,A7,26,,2019-08-13 23:00,2019,8,Tuesday,23,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-08-13,23:00,13,0,2019-08-13 23:00:00,FALSE
11877,I192061623,801,Simple Assault,ASSAULT - SIMPLE,A7,26,,2019-08-07 16:18,2019,8,Wednesday,16,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-08-07,16:18,7,18,2019-08-07 16:18:00,FALSE
11878,I192059558,1402,Vandalism,VANDALISM,A7,26,,2019-07-31 23:00,2019,7,Wednesday,23,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-07-31,23:00,31,0,2019-07-31 23:00:00,FALSE
11879,I192059558,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,26,,2019-07-31 23:00,2019,7,Wednesday,23,Part One,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-07-31,23:00,31,0,2019-07-31 23:00:00,FALSE
11880,I192052523,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,26,,2019-07-08 15:00,2019,7,Monday,15,Part One,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-07-08,15:00,8,0,2019-07-08 15:00:00,FALSE
11881,I192052126,1402,Vandalism,VANDALISM,A7,26,,2019-07-06 10:00,2019,7,Saturday,10,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-07-06,10:00,6,0,2019-07-06 10:00:00,FALSE
11882,I192047572,3502,Missing Person Located,MISSING PERSON - LOCATED,A7,26,,2019-06-22 10:00,2019,6,Saturday,10,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-06-22,10:00,22,0,2019-06-22 10:00:00,FALSE
11883,I192042465,3301,Verbal Disputes,VERBAL DISPUTE,A7,26,,2019-06-05 19:00,2019,6,Wednesday,19,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-06-05,19:00,5,0,2019-06-05 19:00:00,FALSE
11884,I192025863,3205,License Plate Related Incidents,M/V PLATES - LOST,A7,26,,2019-04-07 16:00,2019,4,Sunday,16,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-04-07,16:00,7,0,2019-04-07 16:00:00,FALSE
11885,I192021784,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,26,,2019-03-25 5:25,2019,3,Monday,5,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-03-25,5:25,25,25,2019-03-25 05:25:00,FALSE
11886,I192000732,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,26,,2019-01-03 15:31,2019,1,Thursday,15,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-01-03,15:31,3,31,2019-01-03 15:31:00,FALSE
11887,I192000621,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,26,,2019-01-03 9:03,2019,1,Thursday,9,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",2019-01-03,9:03,3,3,2019-01-03 09:03:00,FALSE
11888,I192071717,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A15,50,,2019-09-07 17:40,2019,9,Saturday,17,Part Three,CAMBRIDGE ST,42.38229442,-71.0795779,"(42.38229442, -71.07957790)",2019-09-07,17:40,7,40,2019-09-07 17:40:00,FALSE
11889,I192010670,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A15,50,,2019-02-09 21:41,2019,2,Saturday,21,Part Three,CAMBRIDGE ST,42.38231223,-71.07940663,"(42.38231223, -71.07940663)",2019-02-09,21:41,9,41,2019-02-09 21:41:00,FALSE
11890,I192076719,3114,Investigate Property,INVESTIGATE PROPERTY,A7,14,,2019-09-23 13:31,2019,9,Monday,13,Part Three,HORACE ST,42.38234169,-71.01688037,"(42.38234169, -71.01688037)",2019-09-23,13:31,23,31,2019-09-23 13:31:00,FALSE
11891,I192040901,3115,Investigate Person,INVESTIGATE PERSON,A7,14,,2019-05-30 7:00,2019,5,Thursday,7,Part Three,HORACE ST,42.38234169,-71.01688037,"(42.38234169, -71.01688037)",2019-05-30,7:00,30,0,2019-05-30 07:00:00,FALSE
11892,I192037828,3115,Investigate Person,INVESTIGATE PERSON,A7,14,,2019-05-21 12:01,2019,5,Tuesday,12,Part Three,HORACE ST,42.38234169,-71.01688037,"(42.38234169, -71.01688037)",2019-05-21,12:01,21,1,2019-05-21 12:01:00,FALSE
11893,I192020664,3115,Investigate Person,INVESTIGATE PERSON,A7,14,,2019-03-20 16:16,2019,3,Wednesday,16,Part Three,HORACE ST,42.38234169,-71.01688037,"(42.38234169, -71.01688037)",2019-03-20,16:16,20,16,2019-03-20 16:16:00,FALSE
11894,I192051848,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A15,46,,2019-07-07 1:56,2019,7,Sunday,1,Part Three,MEDFORD ST,42.38236587,-71.06534912,"(42.38236587, -71.06534912)",2019-07-07,1:56,7,56,2019-07-07 01:56:00,FALSE
11895,192102462,3201,,PROPERTY - LOST/ MISSING,A15,50,0,2019-12-20 20:12,2019,12,Friday,20,,CAMBRIDGE ST,42.382391999999996,-71.078905,"(42.38239200, -71.07890500)",2019-12-20,20:12,20,12,2019-12-20 20:12:00,FALSE
11896,192091542,801,,ASSAULT - SIMPLE,A15,50,0,2019-11-11 19:44,2019,11,Monday,19,,CAMBRIDGE ST,42.382391999999996,-71.078905,"(42.38239200, -71.07890500)",2019-11-11,19:44,11,44,2019-11-11 19:44:00,FALSE
11897,192089979,3005,,SICK ASSIST,A15,50,0,2019-11-06 11:00,2019,11,Wednesday,11,,CAMBRIDGE ST,42.382391999999996,-71.078905,"(42.38239200, -71.07890500)",2019-11-06,11:00,6,0,2019-11-06 11:00:00,FALSE
11898,I192059962,1201,Embezzlement,EMBEZZLEMENT,A15,50,,2019-07-25 16:00,2019,7,Thursday,16,Part Two,CAMBRIDGE ST,42.38239221,-71.07890586,"(42.38239221, -71.07890586)",2019-07-25,16:00,25,0,2019-07-25 16:00:00,FALSE
11899,I192039111,613,Larceny,LARCENY SHOPLIFTING,A15,50,,2019-05-25 9:13,2019,5,Saturday,9,Part One,CAMBRIDGE ST,42.38239221,-71.07890586,"(42.38239221, -71.07890586)",2019-05-25,9:13,25,13,2019-05-25 09:13:00,FALSE
11900,I192064452,1402,Vandalism,VANDALISM,A15,52,,2019-08-16 13:23,2019,8,Friday,13,Part Two,BUNKER HILL ST,42.38240463,-71.06958813,"(42.38240463, -71.06958813)",2019-08-16,13:23,16,23,2019-08-16 13:23:00,FALSE
11901,I192052457,3115,Investigate Person,INVESTIGATE PERSON,A7,14,,2019-07-09 1:12,2019,7,Tuesday,1,Part Three,BYRON ST,42.3824344,-71.01559874,"(42.38243440, -71.01559874)",2019-07-09,1:12,9,12,2019-07-09 01:12:00,FALSE
11902,I192045816,3301,Verbal Disputes,VERBAL DISPUTE,A7,14,,2019-06-17 7:35,2019,6,Monday,7,Part Three,BYRON ST,42.3824344,-71.01559874,"(42.38243440, -71.01559874)",2019-06-17,7:35,17,35,2019-06-17 07:35:00,FALSE
11903,I192064937,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,16,,2019-08-17 15:20,2019,8,Saturday,15,Part One,CONDOR ST,42.38245791,-71.0287922,"(42.38245791, -71.02879220)",2019-08-17,15:20,17,20,2019-08-17 15:20:00,FALSE
11904,I192047641,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,16,,2019-06-22 23:30,2019,6,Saturday,23,Part Three,CONDOR ST,42.38245791,-71.0287922,"(42.38245791, -71.02879220)",2019-06-22,23:30,22,30,2019-06-22 23:30:00,FALSE
11905,I192037458,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,4,,2019-05-20 2:45,2019,5,Monday,2,Part Three,ANNAVOY ST,42.38246449,-70.99847525,"(42.38246449, -70.99847525)",2019-05-20,2:45,20,45,2019-05-20 02:45:00,FALSE
11906,I192037458,2101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,A7,4,,2019-05-20 2:45,2019,5,Monday,2,Part Two,ANNAVOY ST,42.38246449,-70.99847525,"(42.38246449, -70.99847525)",2019-05-20,2:45,20,45,2019-05-20 02:45:00,FALSE
11907,I192020737,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,4,,2019-03-20 19:11,2019,3,Wednesday,19,Part Two,ANNAVOY ST,42.38246449,-70.99847525,"(42.38246449, -70.99847525)",2019-03-20,19:11,20,11,2019-03-20 19:11:00,FALSE
11908,I192003015,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,A15,46,,2019-01-11 19:42,2019,1,Friday,19,Part Three,N MEAD ST,42.38246841,-71.06607855,"(42.38246841, -71.06607855)",2019-01-11,19:42,11,42,2019-01-11 19:42:00,FALSE
11909,I192002967,3007,Medical Assistance,SUDDEN DEATH,A15,46,,2019-01-10 20:16,2019,1,Thursday,20,Part Three,N MEAD ST,42.38246841,-71.06607855,"(42.38246841, -71.06607855)",2019-01-10,20:16,10,16,2019-01-10 20:16:00,FALSE
11910,I192002967,3001,Medical Assistance,DEATH INVESTIGATION,A15,46,,2019-01-10 20:16,2019,1,Thursday,20,Part Three,N MEAD ST,42.38246841,-71.06607855,"(42.38246841, -71.06607855)",2019-01-10,20:16,10,16,2019-01-10 20:16:00,FALSE
11911,192101783,619,,LARCENY ALL OTHERS,A7,4,0,2019-12-09 5:30,2019,12,Monday,5,,BAYSWATER ST,42.382484000000005,-70.99982800000001,"(42.38248400, -70.99982800)",2019-12-09,5:30,9,30,2019-12-09 05:30:00,FALSE
11912,I192042767,3301,Verbal Disputes,VERBAL DISPUTE,A7,4,,2019-06-06 18:53,2019,6,Thursday,18,Part Three,BAYSWATER ST,42.38248472,-70.99982811,"(42.38248472, -70.99982811)",2019-06-06,18:53,6,53,2019-06-06 18:53:00,FALSE
11913,I192055105,2905,Violations,VAL - OPERATING WITHOUT LICENSE,A7,16,,2019-07-17 17:19,2019,7,Wednesday,17,Part Two,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",2019-07-17,17:19,17,19,2019-07-17 17:19:00,FALSE
11914,I192055105,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,16,,2019-07-17 17:19,2019,7,Wednesday,17,Part Two,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",2019-07-17,17:19,17,19,2019-07-17 17:19:00,FALSE
11915,I192054009,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,16,,2019-07-14 0:05,2019,7,Sunday,0,Part Three,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",2019-07-14,0:05,14,5,2019-07-14 00:05:00,FALSE
11916,I192027148,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A7,16,,2019-04-12 20:59,2019,4,Friday,20,Part Three,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",2019-04-12,20:59,12,59,2019-04-12 20:59:00,FALSE
11917,192082576,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,2019-10-12 3:41,2019,10,Saturday,3,,,42.382575,-71.030264,"(42.38257500, -71.03026400)",2019-10-12,3:41,12,41,2019-10-12 03:41:00,FALSE
11918,192078737,3301,,VERBAL DISPUTE,A7,16,0,2019-09-29 13:40,2019,9,Sunday,13,,CONDOR ST,42.382579,-71.031841,"(42.38257900, -71.03184100)",2019-09-29,13:40,29,40,2019-09-29 13:40:00,FALSE
11919,I192077015,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A7,16,,2019-09-12 0:00,2019,9,Thursday,0,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-09-12,0:00,12,0,2019-09-12 00:00:00,FALSE
11920,I192071267,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,16,,2019-09-06 10:44,2019,9,Friday,10,Part One,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-09-06,10:44,6,44,2019-09-06 10:44:00,FALSE
11921,I192070261,2905,Violations,VAL - OPERATING WITHOUT LICENSE,A7,16,,2019-09-03 13:09,2019,9,Tuesday,13,Part Two,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-09-03,13:09,3,9,2019-09-03 13:09:00,TRUE
11922,I192070261,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,16,,2019-09-03 13:09,2019,9,Tuesday,13,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-09-03,13:09,3,9,2019-09-03 13:09:00,TRUE
11923,I192060881,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,16,,2019-08-05 11:54,2019,8,Monday,11,Part One,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-08-05,11:54,5,54,2019-08-05 11:54:00,FALSE
11924,I192057086,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,16,,2019-07-23 21:30,2019,7,Tuesday,21,Part One,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-07-23,21:30,23,30,2019-07-23 21:30:00,FALSE
11925,I192030512,1402,Vandalism,VANDALISM,A7,16,,2019-04-25 4:30,2019,4,Thursday,4,Part Two,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-04-25,4:30,25,30,2019-04-25 04:30:00,FALSE
11926,I192029131,3301,Verbal Disputes,VERBAL DISPUTE,A7,16,,2019-04-20 15:53,2019,4,Saturday,15,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-04-20,15:53,20,53,2019-04-20 15:53:00,FALSE
11927,I192017501,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,A7,16,,2019-03-08 21:03,2019,3,Friday,21,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-03-08,21:03,8,3,2019-03-08 21:03:00,FALSE
11928,I192005461,3001,Medical Assistance,DEATH INVESTIGATION,A7,16,,2019-01-21 13:28,2019,1,Monday,13,Part Three,CONDOR ST,42.38258002,-71.03184167,"(42.38258002, -71.03184167)",2019-01-21,13:28,21,28,2019-01-21 13:28:00,FALSE
11929,I192078052,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,A7,26,,2019-09-27 12:30,2019,9,Friday,12,Part Three,BORDER ST,42.38258251,-71.04029571,"(42.38258251, -71.04029571)",2019-09-27,12:30,27,30,2019-09-27 12:30:00,FALSE
11930,I192020924,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,26,,2019-03-21 13:39,2019,3,Thursday,13,Part Three,BORDER ST,42.38258251,-71.04029571,"(42.38258251, -71.04029571)",2019-03-21,13:39,21,39,2019-03-21 13:39:00,FALSE
11931,I192078615,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A7,25,,2019-09-29 2:25,2019,9,Sunday,2,Part Three,CONDOR ST,42.38258915,-71.03341969,"(42.38258915, -71.03341969)",2019-09-29,2:25,29,25,2019-09-29 02:25:00,FALSE
11932,I192066422,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,25,,2019-08-22 18:20,2019,8,Thursday,18,Part Two,CONDOR ST,42.38258915,-71.03341969,"(42.38258915, -71.03341969)",2019-08-22,18:20,22,20,2019-08-22 18:20:00,FALSE
11933,I192015814,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,25,,2019-03-01 18:30,2019,3,Friday,18,Part One,CONDOR ST,42.38258915,-71.03341969,"(42.38258915, -71.03341969)",2019-03-01,18:30,1,30,2019-03-01 18:30:00,FALSE
