INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM,FID,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_STAr,Shape_STLe,Shape__Area,Shape__Length
192080243,3410,,TOWED MOTOR VEHICLE,A7,26,0,2019-10-04 13:00,2019,10,Friday,13,,MERIDIAN ST,42.375944,-71.039117,"(42.37594400, -71.03911700)",2019-10-04,13:00:00,4,0,2019-10-04 13:00,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192074451,3410,Towed,TOWED MOTOR VEHICLE,A7,23,,2019-09-16 13:26,2019,9,Monday,13,Part Three,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)",2019-09-16,13:26:00,16,26,2019-09-16 13:26,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192067625,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,23,,2019-08-26 13:57,2019,8,Monday,13,Part One,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)",2019-08-26,13:57:00,26,57,2019-08-26 13:57,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192063902,801,Simple Assault,ASSAULT - SIMPLE,A7,23,,2019-08-14 21:49,2019,8,Wednesday,21,Part Two,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)",2019-08-14,21:49:00,14,49,2019-08-14 21:49,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192022450,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,23,,2019-03-27 14:37,2019,3,Wednesday,14,Part Two,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)",2019-03-27,14:37:00,27,37,2019-03-27 14:37,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192077956,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,26,,2019-09-27 1:13,2019,9,Friday,1,Part Three,BORDER ST,42.37620267,-71.03979926,"(42.37620267, -71.03979926)",2019-09-27,1:13:00,27,13,2019-09-27 1:13,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192055098,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A7,26,,2019-07-17 16:17,2019,7,Wednesday,16,Part Two,BORDER ST,42.37620267,-71.03979926,"(42.37620267, -71.03979926)",2019-07-17,16:17:00,17,17,2019-07-17 16:17,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192055098,1846,Drug Violation,DRUGS - POSS CLASS E,A7,26,,2019-07-17 16:17,2019,7,Wednesday,16,Part Two,BORDER ST,42.37620267,-71.03979926,"(42.37620267, -71.03979926)",2019-07-17,16:17:00,17,17,2019-07-17 16:17,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
192091920,3115,,INVESTIGATE PERSON,A7,23,0,2019-11-13 10:06,2019,11,Wednesday,10,,MERIDIAN ST,42.376734,-71.039141,"(42.37673400, -71.03914100)",2019-11-13,10:06:00,13,6,2019-11-13 10:06,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192046745,1825,Drug Violation,DRUGS - POSSESSION OF DRUG PARAPHANALIA,A7,24,,2019-06-20 10:06,2019,6,Thursday,10,Part Two,LEXINGTON ST,42.377257,-71.03873841,"(42.37725700, -71.03873841)",2019-06-20,10:06:00,20,6,2019-06-20 10:06,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192070868,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,24,,2019-09-05 8:53,2019,9,Thursday,8,Part Two,MERIDIAN ST,42.3782637,-71.03918446,"(42.37826370, -71.03918446)",2019-09-05,8:53:00,5,53,2019-09-05 8:53,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192001706,3410,Towed,TOWED MOTOR VEHICLE,A7,19,,2019-01-07 8:10,2019,1,Monday,8,Part Three,PUTNAM ST,42.37855457,-71.03217421,"(42.37855457, -71.03217421)",2019-01-07,8:10:00,7,10,2019-01-07 8:10,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192030750,3207,Property Found,PROPERTY - FOUND,A7,24,,2019-04-26 12:00,2019,4,Friday,12,Part Three,EUTAW ST,42.37885719,-71.0385555,"(42.37885719, -71.03855550)",2019-04-26,12:00:00,26,0,2019-04-26 12:00,TRUE,143,143,25,25,50200,25025050200,502,Census Tract 502,G5020,S,243272,0,42.3775778,-71.0357577,2618361.161,9682.551535,446068.3164,3996.271456
I192058918,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A15,45,,2019-07-30 9:00,2019,7,Tuesday,9,Part Three,BUNKER HILL ST,42.37976095,-71.06427507,"(42.37976095, -71.06427507)",2019-07-30,9:00:00,30,0,2019-07-30 9:00,TRUE,144,144,25,25,40300,25025040300,403,Census Tract 403,G5020,S,280098,0,42.3787347,-71.0633841,3014756.668,9825.189024,513617.1094,4055.829554
192099600,3801,,M/V ACCIDENT - OTHER,A15,54,0,2019-12-11 2:15,2019,12,Wednesday,2,,,42.379866,-71.064491,"(42.37986600, -71.06449100)",2019-12-11,2:15:00,11,15,2019-12-11 2:15,TRUE,144,144,25,25,40300,25025040300,403,Census Tract 403,G5020,S,280098,0,42.3787347,-71.0633841,3014756.668,9825.189024,513617.1094,4055.829554
I192015627,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A15,44,,2019-03-01 12:40,2019,3,Friday,12,Part Two,MEDFORD ST,42.38048207,-71.06087725,"(42.38048207, -71.06087725)",2019-03-01,12:40:00,1,40,2019-03-01 12:40,TRUE,144,144,25,25,40300,25025040300,403,Census Tract 403,G5020,S,280098,0,42.3787347,-71.0633841,3014756.668,9825.189024,513617.1094,4055.829554
I192018710,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,45,,2019-03-01 10:00,2019,3,Friday,10,Part Three,MEDFORD ST,42.38077355,-71.06157626,"(42.38077355, -71.06157626)",2019-03-01,10:00:00,1,0,2019-03-01 10:00,TRUE,144,144,25,25,40300,25025040300,403,Census Tract 403,G5020,S,280098,0,42.3787347,-71.0633841,3014756.668,9825.189024,513617.1094,4055.829554
I192004799,3114,Investigate Property,INVESTIGATE PROPERTY,A15,45,,2019-01-18 12:46,2019,1,Friday,12,Part Three,MYSTIC PL,42.38108222,-71.0638734,"(42.38108222, -71.06387340)",2019-01-18,12:46:00,18,46,2019-01-18 12:46,TRUE,144,144,25,25,40300,25025040300,403,Census Tract 403,G5020,S,280098,0,42.3787347,-71.0633841,3014756.668,9825.189024,513617.1094,4055.829554
I192075424,3410,Towed,TOWED MOTOR VEHICLE,A15,41,,2019-09-19 12:35,2019,9,Thursday,12,Part Three,TREMONT ST,42.37657776,-71.05940768,"(42.37657776, -71.05940768)",2019-09-19,12:35:00,19,35,2019-09-19 12:35,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
192086746,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,41,0,2019-10-25 10:00,2019,10,Friday,10,,VINE ST,42.376631,-71.055931,"(42.37663100, -71.05593100)",2019-10-25,10:00:00,25,0,2019-10-25 10:00,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
192085823,1001,,FORGERY / COUNTERFEITING,A15,41,0,2019-10-21 9:50,2019,10,Monday,9,,VINE ST,42.376631,-71.055931,"(42.37663100, -71.05593100)",2019-10-21,9:50:00,21,50,2019-10-21 9:50,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
I192063673,613,Larceny,LARCENY SHOPLIFTING,A15,41,,2019-08-14 10:30,2019,8,Wednesday,10,Part One,MOULTON ST,42.37673728,-71.05667466,"(42.37673728, -71.05667466)",2019-08-14,10:30:00,14,30,2019-08-14 10:30,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
192102037,3005,,SICK ASSIST,A15,900,0,2019-12-19 14:03,2019,12,Thursday,14,,BUNKER HILL ST,42.377363,-71.057913,"(42.37736300, -71.05791300)",2019-12-19,14:03:00,19,3,2019-12-19 14:03,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
I192075026,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,57,,2019-09-16 9:00,2019,9,Monday,9,Part Three,BUNKER HILL ST,42.37784791,-71.05930433,"(42.37784791, -71.05930433)",2019-09-16,9:00:00,16,0,2019-09-16 9:00,TRUE,145,145,25,25,40200,25025040200,402,Census Tract 402,G5020,S,143569,0,42.3768529,-71.0567931,1545294.898,7223.003502,263252.7266,2981.456547
I192012017,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,88,,2019-02-15 10:31,2019,2,Friday,10,Part Three,NORTH ST,42.36447331,-71.05178218,"(42.36447331, -71.05178218)",2019-02-15,10:31:00,15,31,2019-02-15 10:31,TRUE,146,146,25,25,30500,25025030500,305,Census Tract 305,G5020,S,190734,292691,42.3675368,-71.0519594,5203145.905,11692.37301,886138.5781,4823.731594
192094162,3410,,TOWED MOTOR VEHICLE,A1, ,0,2019-11-20 23:24,2019,11,Wednesday,23,,HENCHMAN ST,42.367212,-71.053696,"(42.36721200, -71.05369600)",2019-11-20,23:24:00,20,24,2019-11-20 23:24,TRUE,146,146,25,25,30500,25025030500,305,Census Tract 305,G5020,S,190734,292691,42.3675368,-71.0519594,5203145.905,11692.37301,886138.5781,4823.731594
I192034840,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,A1,83,,2019-05-10 19:52,2019,5,Friday,19,Part Three,COMMERCIAL ST,42.36742934,-71.05317428,"(42.36742934, -71.05317428)",2019-05-10,19:52:00,10,52,2019-05-10 19:52,TRUE,146,146,25,25,30500,25025030500,305,Census Tract 305,G5020,S,190734,292691,42.3675368,-71.0519594,5203145.905,11692.37301,886138.5781,4823.731594
I192045014,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,81,,2019-06-12 12:00,2019,6,Wednesday,12,Part Three,COMMERCIAL ST,42.36779593,-71.05418245,"(42.36779593, -71.05418245)",2019-06-12,12:00:00,12,0,2019-06-12 12:00,TRUE,146,146,25,25,30500,25025030500,305,Census Tract 305,G5020,S,190734,292691,42.3675368,-71.0519594,5203145.905,11692.37301,886138.5781,4823.731594
I192034299,1402,Vandalism,VANDALISM,A7,3,,2019-05-09 8:39,2019,5,Thursday,8,Part Two,BENNINGTON ST,42.38837495,-71.00078207,"(42.38837495, -71.00078207)",2019-05-09,8:39:00,9,39,2019-05-09 8:39,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192039153,3115,Investigate Person,INVESTIGATE PERSON,A7,8,,2019-05-25 11:45,2019,5,Saturday,11,Part Three,ORIENT AVE,42.38987404,-70.99962565,"(42.38987404, -70.99962565)",2019-05-25,11:45:00,25,45,2019-05-25 11:45,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192102585,3115,,INVESTIGATE PERSON,A7,942,0,2019-12-21 10:25,2019,12,Saturday,10,,FAYWOOD AVE,42.392145,-71.008939,"(42.39214500, -71.00893900)",2019-12-21,10:25:00,21,25,2019-12-21 10:25,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192096397,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,A7,942,0,2019-11-29 9:00,2019,11,Friday,9,,FAYWOOD AVE,42.392145,-71.008939,"(42.39214500, -71.00893900)",2019-11-29,9:00:00,29,0,2019-11-29 9:00,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192092998,724,,AUTO THEFT,A7,942,0,2019-11-14 12:09,2019,11,Thursday,12,,FAYWOOD AVE,42.392145,-71.008939,"(42.39214500, -71.00893900)",2019-11-14,12:09:00,14,9,2019-11-14 12:09,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192075333,3410,Towed,TOWED MOTOR VEHICLE,A7,9,,2019-09-19 9:43,2019,9,Thursday,9,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-09-19,9:43:00,19,43,2019-09-19 9:43,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192075350,3620,Other,REPORT AFFECTING OTHER DEPTS.,A7,9,,2019-09-19 9:29,2019,9,Thursday,9,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-09-19,9:29:00,19,29,2019-09-19 9:29,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192072486,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,9,,2019-09-10 10:18,2019,9,Tuesday,10,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-09-10,10:18:00,10,18,2019-09-10 10:18,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192068970,1402,Vandalism,VANDALISM,A7,942,,2019-08-30 12:44,2019,8,Friday,12,Part Two,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-08-30,12:44:00,30,44,2019-08-30 12:44,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192067547,3410,Towed,TOWED MOTOR VEHICLE,A7,9,,2019-08-26 10:15,2019,8,Monday,10,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-08-26,10:15:00,26,15,2019-08-26 10:15,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192066641,619,Larceny,LARCENY ALL OTHERS,A7,942,,2019-08-23 12:40,2019,8,Friday,12,Part One,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-08-23,12:40:00,23,40,2019-08-23 12:40,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192060898,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,942,,2019-08-05 12:17,2019,8,Monday,12,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-08-05,12:17:00,5,17,2019-08-05 12:17,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192053481,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A7,942,,2019-07-12 9:19,2019,7,Friday,9,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-07-12,9:19:00,12,19,2019-07-12 9:19,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192053481,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,942,,2019-07-12 9:19,2019,7,Friday,9,Part Two,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-07-12,9:19:00,12,19,2019-07-12 9:19,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192046427,1402,Vandalism,VANDALISM,A7,942,,2019-06-19 10:09,2019,6,Wednesday,10,Part Two,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-06-19,10:09:00,19,9,2019-06-19 10:09,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192044847,3001,Medical Assistance,DEATH INVESTIGATION,A7,942,,2019-06-13 12:42,2019,6,Thursday,12,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-06-13,12:42:00,13,42,2019-06-13 12:42,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192016607,301,Robbery,ROBBERY - STREET,A7,942,,2019-03-05 14:56,2019,3,Tuesday,14,Part One,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)",2019-03-05,14:56:00,5,56,2019-03-05 14:56,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192096451,3301,,VERBAL DISPUTE,A7,942,0,2019-11-29 12:07,2019,11,Friday,12,,VALLAR RD,42.392696,-71.008424,"(42.39269600, -71.00842400)",2019-11-29,12:07:00,29,7,2019-11-29 12:07,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192057130,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,942,,2019-07-24 10:21,2019,7,Wednesday,10,Part Three,VALLAR RD,42.39269663,-71.00842413,"(42.39269663, -71.00842413)",2019-07-24,10:21:00,24,21,2019-07-24 10:21,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192046475,3301,Verbal Disputes,VERBAL DISPUTE,A7,942,,2019-06-19 11:19,2019,6,Wednesday,11,Part Three,VALLAR RD,42.39269663,-71.00842413,"(42.39269663, -71.00842413)",2019-06-19,11:19:00,19,19,2019-06-19 11:19,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192101214,3115,,INVESTIGATE PERSON,A7,942,0,2019-12-16 14:16,2019,12,Monday,14,,WALDEMAR AVE,42.393272,-71.007939,"(42.39327200, -71.00793900)",2019-12-16,14:16:00,16,16,2019-12-16 14:16,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
192090270,801,,ASSAULT - SIMPLE,A7,942,0,2019-11-07 8:25,2019,11,Thursday,8,,WALDEMAR AVE,42.393272,-71.007939,"(42.39327200, -71.00793900)",2019-11-07,8:25:00,7,25,2019-11-07 8:25,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192068952,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,942,,2019-08-30 12:13,2019,8,Friday,12,Part Two,WALDEMAR AVE,42.39327289,-71.00793914,"(42.39327289, -71.00793914)",2019-08-30,12:13:00,30,13,2019-08-30 12:13,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192055056,423,Aggravated Assault,ASSAULT - AGGRAVATED,A7,942,,2019-07-17 12:42,2019,7,Wednesday,12,Part One,WALDEMAR AVE,42.39327289,-71.00793914,"(42.39327289, -71.00793914)",2019-07-17,12:42:00,17,42,2019-07-17 12:42,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192032305,2629,Harassment,HARASSMENT,A7,942,,2019-05-02 9:46,2019,5,Thursday,9,Part Two,WALDEMAR AVE,42.39327289,-71.00793914,"(42.39327289, -71.00793914)",2019-05-02,9:46:00,2,46,2019-05-02 9:46,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192028729,3125,Warrant Arrests,WARRANT ARREST,A7,942,,2019-04-19 9:18,2019,4,Friday,9,Part Three,WALDEMAR AVE,42.39327289,-71.00793914,"(42.39327289, -71.00793914)",2019-04-19,9:18:00,19,18,2019-04-19 9:18,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192002902,3502,Missing Person Located,MISSING PERSON - LOCATED,A7,942,,2019-01-11 13:25,2019,1,Friday,13,Part Three,WALDEMAR AVE,42.39327289,-71.00793914,"(42.39327289, -71.00793914)",2019-01-11,13:25:00,11,25,2019-01-11 13:25,TRUE,148,148,25,25,51101,25025051101,511.01,Census Tract 511.01,G5020,S,1159406,623214,42.3854556,-71.0043188,19186721.73,27435.90164,3269507.602,11321.42853
I192020041,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,15,,2019-03-18 12:09,2019,3,Monday,12,Part Three,BENNINGTON ST,42.38157881,-71.02133878,"(42.38157881, -71.02133878)",2019-03-18,12:09:00,18,9,2019-03-18 12:09,TRUE,149,149,25,25,51000,25025051000,510,Census Tract 510,G5020,S,1044305,210152,42.3873027,-71.0161271,13502012.65,21002.89174,2300923.254,8672.022125
I192037879,3301,Verbal Disputes,VERBAL DISPUTE,A7,15,,2019-05-21 14:21,2019,5,Tuesday,14,Part Three,BENNINGTON ST,42.38220936,-71.01938462,"(42.38220936, -71.01938462)",2019-05-21,14:21:00,21,21,2019-05-21 14:21,TRUE,149,149,25,25,51000,25025051000,510,Census Tract 510,G5020,S,1044305,210152,42.3873027,-71.0161271,13502012.65,21002.89174,2300923.254,8672.022125
I192000695,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,14,,2019-01-03 13:38,2019,1,Thursday,13,Part Three,BENNINGTON ST,42.38359791,-71.01565007,"(42.38359791, -71.01565007)",2019-01-03,13:38:00,3,38,2019-01-03 13:38,TRUE,149,149,25,25,51000,25025051000,510,Census Tract 510,G5020,S,1044305,210152,42.3873027,-71.0161271,13502012.65,21002.89174,2300923.254,8672.022125
I192062156,3410,Towed,TOWED MOTOR VEHICLE,A7,12,,2019-08-09 10:02,2019,8,Friday,10,Part Three,SARATOGA ST,42.3845879,-71.0149818,"(42.38458790, -71.01498180)",2019-08-09,10:02:00,9,2,2019-08-09 10:02,TRUE,149,149,25,25,51000,25025051000,510,Census Tract 510,G5020,S,1044305,210152,42.3873027,-71.0161271,13502012.65,21002.89174,2300923.254,8672.022125
192094255,3803,,M/V ACCIDENT - PERSONAL INJURY,A7,12,0,2019-11-21 10:45,2019,11,Thursday,10,,,42.384761,-71.012606,"(42.38476100, -71.01260600)",2019-11-21,10:45:00,21,45,2019-11-21 10:45,TRUE,149,149,25,25,51000,25025051000,510,Census Tract 510,G5020,S,1044305,210152,42.3873027,-71.0161271,13502012.65,21002.89174,2300923.254,8672.022125
