Customer_No,Customer_Name,Street,Start_date
2590,SUFFOLK CONSTRUCTION,BOYLSTON ST,2019-05-06
2602,TISHMAN CONSTRUCTION CORP,SUDBURY ST,2019-05-06
21133,D'Allessandro Corp,MASSACHUSETTS AV,2019-05-06
396,National Grid,BAY STATE RD,2019-05-06
99163,BPD - BOSTON POLICE DEPARTMENT - B.F.S.,SCHROEDER PLAZA,2019-05-06
396,National Grid,NEWBURY ST,2019-05-06
396,National Grid,PARSONS ST,2019-05-06
396,National Grid,W SPRINGFIELD ST,2019-05-06
7389,MIRRA COMPANY INCORPORATED,NEWBURY ST,2019-05-06
396,National Grid,JERSEY ST,2019-05-06
396,National Grid,COMMONWEALTH AV,2019-05-06
98850,RILEY BROTHERS INC,NEWBURY ST,2019-05-06
416,VERIZON,EVERETT ST,2019-05-06
2838,"MORIARTY, JOHN & ASSOC",WASHINGTON ST,2019-05-06
30288,Cranshaw Construction,WAVERLY ST,2019-05-06
2966,MIDDLESEX CORPORATION,GOODENOUGH ST,2019-05-06
6069,Fleming Bros,HANOVER ST,2019-05-06
97297,EVERSOURCE ELECTRIC,CUMMINS HY,2019-05-06
107896,UNITED SERVICE CO,BOYLSTON ST,2019-05-06
13165,"SUSI ,MARIO & SON",HOUGHTON ST,2019-05-06
2602,TISHMAN CONSTRUCTION CORP,CONGRESS ST,2019-05-06
7315,Camdele Construction Co Inc,HORACE ST,2019-05-06
99163,BPD - BOSTON POLICE DEPARTMENT - B.F.S.,WASHINGTON ST,2019-05-06
40878,COMMODORE BUILDERS,BROAD ST,2019-05-06
97881,"DW White Construction, Inc.",SULLIVAN SQ,2019-05-06
9099,WL FRENCH EXCAVATING CORP,SUMNER ST,2019-05-06
6040,Feeney Bros Excavation,BROOKS ST,2019-05-06
98613,"Albanese D & S, Inc",MARION ST,2019-05-06
381,Lee Kennedy Co,TREMONT ST,2019-05-06
6040,Feeney Bros Excavation,E 8TH ST,2019-05-06
416,VERIZON,SARATOGA ST,2019-05-06
55,Boston Water & Sewer Commission,BUNKER HILL ST,2019-05-06
396,National Grid,ATLANTIC AV,2019-05-06
98928,WESTON & SAMPSON,FULTON ST,2019-05-06
41853,"Phoenix Communications, Inc.",BLOSSOM ST,2019-05-06
5544,BILT RITE CONSTRUCTION,HYDE PARK AV,2019-05-06
416,VERIZON,BEECH ST,2019-05-06
49476,NATIONAL WATER MAIN CLEANING CO,WHITCOMB AV,2019-05-06
381,Lee Kennedy Co,OCONNELL WY,2019-05-06
98835,FED CORP,METROPOLITAN AV,2019-05-06
95497,RJV CONSTRUCTION CORP.,PARTRIDGE ST,2019-05-06
49476,NATIONAL WATER MAIN CLEANING CO,CHESTERFIELD ST,2019-05-06
6040,Feeney Bros Excavation,DORCHESTER AV,2019-05-06
6040,Feeney Bros Excavation,DUNREATH ST,2019-05-06
107883,"BCS CONSTRUCTION SERVICES, INC",NEWBURY ST,2019-05-06
16377,GILBANE BUILDING CO,BERKELEY ST,2019-05-06
43814,Barletta Engineering Corp,ARBORWAY,2019-05-06
8641,EVERSOURCE GAS,METROPOLITAN AV,2019-05-06
6040,Feeney Bros Excavation,SPRING ST,2019-05-06
8641,EVERSOURCE GAS,FAIRMOUNT AV,2019-05-06
6040,Feeney Bros Excavation,CLARENDON ST,2019-05-06
6040,Feeney Bros Excavation,MARLBOROUGH ST,2019-05-06
49476,NATIONAL WATER MAIN CLEANING CO,LENOXDALE AV,2019-05-06
34184,Hamilton Constr Mngmnt Corp,BRIGHTON ST,2019-05-06
100008,MIDWAY UTILITY CONTRACTORS LLC,SHAWMUT AV,2019-05-06
381,Lee Kennedy Co,STUART ST,2019-05-06
2873,JF WHITE CONTRACTING CO,N WASHINGTON ST,2019-05-06
2687,LENDLEASE,CLIPPER SHIP LA,2019-05-06
2590,SUFFOLK CONSTRUCTION,DEVONSHIRE ST,2019-05-06
99180,SHEERIN CONSTRUCTION,JOY ST,2019-05-06
13165,"SUSI ,MARIO & SON",HARRISON AV,2019-05-06
396,National Grid,FREEPORT ST,2019-05-06
90570,ELECCOMM CORP.,BROOKLINE AV,2019-05-06
14165,UMBRO & SONS CONSTRUCTION,MT VERNON ST,2019-05-06
104322,TOCCI BUILDING CO,WAREHAM ST,2019-05-06
8641,EVERSOURCE GAS,DANA AV,2019-05-06
45146,FRED DEROMA & SONS,HYDE PARK AV,2019-05-06
7371,Lorusso Corporation,SILVER ST,2019-05-06
81117,ADVANCED WATER & SEWER C/O FRED WILLIAMSON,CENTRE ST,2019-05-06
104244,ACS GROUP INC,PLEASANT ST,2019-05-06
6040,Feeney Bros Excavation,DICKINSON RD,2019-05-06
8641,EVERSOURCE GAS,HIGHLAND AV,2019-05-06
416,VERIZON,MASSACHUSETTS AV,2019-05-06
6040,Feeney Bros Excavation,DIGHTON ST,2019-05-06
392,BOND BROTHERS,WESTERN AV,2019-05-06
8641,EVERSOURCE GAS,SUMMIT ST,2019-05-06
6123,"GEO LOGIC EARTH EXPLORATION, INC.",D ST,2019-05-06
98613,"Albanese D & S, Inc",WHITE ST,2019-05-06
2696,CAVALIERI CONSTRUCTION,VALLAR RD,2019-05-06
98849,RAPID FLOW INCORPORATED,BENNINGTON ST,2019-05-06
6040,Feeney Bros Excavation,REVERE ST,2019-05-06
98849,RAPID FLOW INCORPORATED,DORCHESTER AV,2019-05-06
71873,"MCDEVITT,PATRICK - MCDEVITT LLC",SILVER ST,2019-05-06
98849,RAPID FLOW INCORPORATED,COLUMBIA RD,2019-05-06
396,National Grid,BRENT ST,2019-05-06
2838,"MORIARTY, JOHN & ASSOC",NEW CHARDON ST,2019-05-06
22789,DAGLE ELECTRICAL CONSTRUCTION CORP,WELLINGTON HILL,2019-05-06
416,VERIZON,LOUIS PRANG ST,2019-05-06
416,VERIZON,BOYLSTON ST,2019-05-06
396,National Grid,CENTRE ST,2019-05-06
16377,GILBANE BUILDING CO,BOYLSTON ST,2019-05-06
2838,"MORIARTY, JOHN & ASSOC",CONGRESS ST,2019-05-06
6040,Feeney Bros Excavation,W 4TH ST,2019-05-06
396,National Grid,CHURCH ST,2019-05-06
396,National Grid,BELGRADE AV,2019-05-06
6040,Feeney Bros Excavation,SARATOGA ST,2019-05-06
416,VERIZON,HUNTINGTON AV,2019-05-06
416,VERIZON,NEWBURY ST,2019-05-06
7389,MIRRA COMPANY INCORPORATED,EXETER ST,2019-05-06
103753,PEMA TREE SERVICE,WOODARD RD,2019-05-06
8641,EVERSOURCE GAS,HYDE PARK AV,2019-05-06
388,TURNER CONSTRUCTION CO,WESTERN AV,2019-05-06
6562,METRO EQUIPMENT CORP,WASHINGTON ST,2019-05-06
53136,"NEI - NORTHEAST INTERIORS, INC",CABOT ST,2019-05-06
97297,EVERSOURCE ELECTRIC,FOSTER ST,2019-05-06
106804,815 E 5TH LLC,E 6TH ST,2019-05-06
5544,BILT RITE CONSTRUCTION,OCONNOR WY,2019-05-06
34184,Hamilton Constr Mngmnt Corp,BRIGHTON AV,2019-05-06
49476,NATIONAL WATER MAIN CLEANING CO,E 7TH ST,2019-05-06
2838,"MORIARTY, JOHN & ASSOC",BEACON ST,2019-05-06
19245,Maverick Construction,E 6TH ST,2019-05-06
40878,COMMODORE BUILDERS,COLUMBIA RD,2019-05-06
98907,PV BARONE CONSTRUCTION,BLUE HILL AV,2019-05-06
396,National Grid,RUGGLES ST,2019-05-06
53136,"NEI - NORTHEAST INTERIORS, INC",SEAVER ST,2019-05-06
2966,MIDDLESEX CORPORATION,ELECTRIC AV,2019-05-06
49476,NATIONAL WATER MAIN CLEANING CO,READVILLE ST,2019-05-06
396,National Grid,HILL ST,2019-05-06
384,SHAWMUT DESIGN & CONSTRUCTION,MILK ST,2019-05-06
2687,LENDLEASE,LEWIS ST,2019-05-06
13165,"SUSI ,MARIO & SON",POPES HILL ST,2019-05-06
97297,EVERSOURCE ELECTRIC,LINCOLN ST,2019-05-06
36729,WAYPOINT DEVELOPMENT LLC,WALLEY ST,2019-05-06
97297,EVERSOURCE ELECTRIC,WAREHAM ST,2019-05-06
98849,RAPID FLOW INCORPORATED,HARRISON AV,2019-05-06
381,Lee Kennedy Co,STANIFORD ST,2019-05-06
97297,EVERSOURCE ELECTRIC,N ST,2019-05-06
2838,"MORIARTY, JOHN & ASSOC",MILK ST,2019-05-06
105046,J HOCKMAN INC,DORCHESTER AV,2019-05-06
388,TURNER CONSTRUCTION CO,AUTUMN ST,2019-05-06
2590,SUFFOLK CONSTRUCTION,SHAWMUT AV,2019-05-06
416,VERIZON,NORTH ST,2019-05-06
98841,GUNN FOR HIRE,COMMONWEALTH AV,2019-05-06
92061,"PS GALLO, LLC",RUTLAND SQ,2019-05-06
6040,Feeney Bros Excavation,MORELAND ST,2019-05-06
39194,HNTB ENGINEERING,NEPONSET AV,2019-05-06
7389,MIRRA COMPANY INCORPORATED,SUMMER ST,2019-05-07
90255,DELPHI CONSTRUCTION,BURNETT ST,2019-05-07
8641,EVERSOURCE GAS,HYDE PARK AV,2019-05-07
8641,EVERSOURCE GAS,FAIRMOUNT AV,2019-05-07
6040,Feeney Bros Excavation,HEWLETT ST,2019-05-07
5940,DIMEO CONSTRUCTION,WASHINGTON ST,2019-05-07
396,National Grid,BELGRADE AV,2019-05-07
95497,RJV CONSTRUCTION CORP.,COREY ST,2019-05-07
43814,Barletta Engineering Corp,ARBORWAY,2019-05-07
30288,Cranshaw Construction,S HUNTINGTON AV,2019-05-07
49476,NATIONAL WATER MAIN CLEANING CO,LILA RD,2019-05-07
97297,EVERSOURCE ELECTRIC,CUMMINS HY,2019-05-07
95497,RJV CONSTRUCTION CORP.,SPRING ST,2019-05-07
49476,NATIONAL WATER MAIN CLEANING CO,LOUDERS LA,2019-05-07
396,National Grid,POPLAR ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",CONGRESS ST,2019-05-07
99180,SHEERIN CONSTRUCTION,JOY ST,2019-05-07
98849,RAPID FLOW INCORPORATED,DORCHESTER AV,2019-05-07
97297,EVERSOURCE ELECTRIC,FRANKLIN ST,2019-05-07
2602,TISHMAN CONSTRUCTION CORP,LOMASNEY WY,2019-05-07
416,VERIZON,PARIS ST,2019-05-07
6040,Feeney Bros Excavation,MARGARET ST,2019-05-07
2602,TISHMAN CONSTRUCTION CORP,NEW SUDBURY ST,2019-05-07
416,VERIZON,FRANKLIN ST,2019-05-07
95347,VEOLIA ENERGY,ATLANTIC AV,2019-05-07
2590,SUFFOLK CONSTRUCTION,BOYLSTON ST,2019-05-07
416,VERIZON,LONDON ST,2019-05-07
19245,Maverick Construction,CHELSEA ST,2019-05-07
6040,Feeney Bros Excavation,DIGHTON ST,2019-05-07
6040,Feeney Bros Excavation,BAY STATE RD,2019-05-07
98850,RILEY BROTHERS INC,NEWBURY ST,2019-05-07
6040,Feeney Bros Excavation,HUNTINGTON AV,2019-05-07
100386,KAPLAN CONSTRUCTION,BEACON ST,2019-05-07
6040,Feeney Bros Excavation,CAMBRIDGE ST,2019-05-07
416,VERIZON,WAREHAM ST,2019-05-07
55,Boston Water & Sewer Commission,COMMONWEALTH AV,2019-05-07
416,VERIZON,BOYLSTON ST,2019-05-07
396,National Grid,BAY STATE RD,2019-05-07
2590,SUFFOLK CONSTRUCTION,E DEDHAM ST,2019-05-07
100008,MIDWAY UTILITY CONTRACTORS LLC,SHAWMUT AV,2019-05-07
104322,TOCCI BUILDING CO,WAREHAM ST,2019-05-07
99163,BPD - BOSTON POLICE DEPARTMENT - B.F.S.,SCHROEDER PLAZA,2019-05-07
6040,Feeney Bros Excavation,PARKER ST,2019-05-07
6040,Feeney Bros Excavation,HUMPHREYS ST,2019-05-07
416,VERIZON,MASSACHUSETTS AV,2019-05-07
6040,Feeney Bros Excavation,MORELAND ST,2019-05-07
98847,PG  CONSTRUCTION INC,DUNREATH ST,2019-05-07
6040,Feeney Bros Excavation,CUMMINS HY,2019-05-07
97297,EVERSOURCE ELECTRIC,W SELDEN ST,2019-05-07
106246,NLG PARTNERSHIP LLC,LEYDEN ST,2019-05-07
6069,Fleming Bros,HANOVER ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",COLUMBUS AV,2019-05-07
8641,EVERSOURCE GAS,ALBION ST,2019-05-07
97297,EVERSOURCE ELECTRIC,BOSTON ST,2019-05-07
21133,D'Allessandro Corp,BRADLEE ST,2019-05-07
13165,"SUSI ,MARIO & SON",DUDLEY ST,2019-05-07
416,VERIZON,HYDE PARK AV,2019-05-07
2602,TISHMAN CONSTRUCTION CORP,SUDBURY ST,2019-05-07
2590,SUFFOLK CONSTRUCTION,SUMMER ST,2019-05-07
416,VERIZON,PORTER ST,2019-05-07
2873,JF WHITE CONTRACTING CO,N WASHINGTON ST,2019-05-07
9099,WL FRENCH EXCAVATING CORP,SUMNER ST,2019-05-07
97297,EVERSOURCE ELECTRIC,ISABELLA ST,2019-05-07
2590,SUFFOLK CONSTRUCTION,DEVONSHIRE ST,2019-05-07
2687,LENDLEASE,LEWIS ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",CAUSEWAY ST,2019-05-07
7315,Camdele Construction Co Inc,HORACE ST,2019-05-07
6040,Feeney Bros Excavation,A ST,2019-05-07
6040,Feeney Bros Excavation,DUNREATH ST,2019-05-07
6040,Feeney Bros Excavation,EUTAW ST,2019-05-07
6040,Feeney Bros Excavation,MARLBOROUGH ST,2019-05-07
396,National Grid,PARAGON RD,2019-05-07
49476,NATIONAL WATER MAIN CLEANING CO,NEPONSET VALLEY PY,2019-05-07
49476,NATIONAL WATER MAIN CLEANING CO,READVILLE ST,2019-05-07
99466,NEWPORT CONSTRUCTION,COMMONWEALTH AV,2019-05-07
6040,Feeney Bros Excavation,SOUTH ST,2019-05-07
97297,EVERSOURCE ELECTRIC,COMMERCIAL ST,2019-05-07
19245,Maverick Construction,5TH ST,2019-05-07
396,National Grid,BELMONT ST,2019-05-07
25425,G GREENE CONSTRUCTION,SUDBURY ST,2019-05-07
6040,Feeney Bros Excavation,CORNELL ST,2019-05-07
396,National Grid,CENTRE ST,2019-05-07
53136,"NEI - NORTHEAST INTERIORS, INC",CABOT ST,2019-05-07
45146,FRED DEROMA & SONS,RIVER ST,2019-05-07
21133,D'Allessandro Corp,VALLARO RD,2019-05-07
98907,PV BARONE CONSTRUCTION,LENOX ST,2019-05-07
7389,MIRRA COMPANY INCORPORATED,INDEPENDENCE DR,2019-05-07
8641,EVERSOURCE GAS,LORING PL,2019-05-07
396,National Grid,COLBERG AV,2019-05-07
21133,D'Allessandro Corp,ALBANY ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",WASHINGTON ST,2019-05-07
396,National Grid,W SPRINGFIELD ST,2019-05-07
7325,Consigli Construction Co Inc,W BROADWAY,2019-05-07
107885,COMMONWEALTH CONST & CONSULTING,BRIGHTON AV,2019-05-07
87291,"CLIFFHANGERS, INC",CLARENDON ST,2019-05-07
6040,Feeney Bros Excavation,DICKINSON RD,2019-05-07
55,Boston Water & Sewer Commission,BERKELEY ST,2019-05-07
97297,EVERSOURCE ELECTRIC,O ST,2019-05-07
97297,EVERSOURCE ELECTRIC,HARVARD AV,2019-05-07
381,Lee Kennedy Co,STUART ST,2019-05-07
97297,EVERSOURCE ELECTRIC,KINROSS RD,2019-05-07
45146,FRED DEROMA & SONS,SUMMER ST,2019-05-07
416,VERIZON,EVERETT ST,2019-05-07
6040,Feeney Bros Excavation,BOYLSTON ST,2019-05-07
416,VERIZON,SHAWMUT AV,2019-05-07
396,National Grid,CUFFLIN ST,2019-05-07
97297,EVERSOURCE ELECTRIC,E NEWTON ST,2019-05-07
396,National Grid,BOYLSTON ST,2019-05-07
55,Boston Water & Sewer Commission,ALLSTON ST,2019-05-07
97297,EVERSOURCE ELECTRIC,TREMONT ST,2019-05-07
6040,Feeney Bros Excavation,COMMONWEALTH AV,2019-05-07
8641,EVERSOURCE GAS,SUMMIT ST,2019-05-07
14165,UMBRO & SONS CONSTRUCTION,MT VERNON ST,2019-05-07
6040,Feeney Bros Excavation,CEDAR ST,2019-05-07
6123,"GEO LOGIC EARTH EXPLORATION, INC.",D ST,2019-05-07
7389,MIRRA COMPANY INCORPORATED,E ST,2019-05-07
53136,"NEI - NORTHEAST INTERIORS, INC",HEATH ST,2019-05-07
6040,Feeney Bros Excavation,THORNTON ST,2019-05-07
2590,SUFFOLK CONSTRUCTION,FEDERAL ST,2019-05-07
97881,"DW White Construction, Inc.",SULLIVAN SQ,2019-05-07
98849,RAPID FLOW INCORPORATED,BENNINGTON ST,2019-05-07
19245,Maverick Construction,LIVERPOOL ST,2019-05-07
6040,Feeney Bros Excavation,HAYNES ST,2019-05-07
68,MASSACHUSETTS WATER RESOURCE AUTHORITY,SARATOGA ST,2019-05-07
2590,SUFFOLK CONSTRUCTION,VALLAR RD,2019-05-07
7325,Consigli Construction Co Inc,TEMPLE ST,2019-05-07
396,National Grid,BUTTONWOOD ST,2019-05-07
8352,RCN,FRANKLIN ST,2019-05-07
396,National Grid,W BROADWAY,2019-05-07
98850,RILEY BROTHERS INC,DORCHESTER AV,2019-05-07
6040,Feeney Bros Excavation,E 8TH ST,2019-05-07
97297,EVERSOURCE ELECTRIC,TIDE ST,2019-05-07
71873,"MCDEVITT,PATRICK - MCDEVITT LLC",SILVER ST,2019-05-07
45167,"SPS New England, Inc",E 1ST ST,2019-05-07
97297,EVERSOURCE ELECTRIC,E 6TH ST,2019-05-07
97297,EVERSOURCE ELECTRIC,OLIVER ST,2019-05-07
388,TURNER CONSTRUCTION CO,FAN PIER BLVD,2019-05-07
102987,ATLANTIC COAST UTILITIES,OLD COLONY AV,2019-05-07
6040,Feeney Bros Excavation,PARKER HILL AV,2019-05-07
6040,Feeney Bros Excavation,NORFOLK AV,2019-05-07
6040,Feeney Bros Excavation,DUDLEY ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",NEW CHARDON ST,2019-05-07
53136,"NEI - NORTHEAST INTERIORS, INC",SEAVER ST,2019-05-07
5660,COMCAST,DUDLEY ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",BEACON ST,2019-05-07
14165,UMBRO & SONS CONSTRUCTION,HOMESTEAD ST,2019-05-07
416,VERIZON,BENNINGTON ST,2019-05-07
7389,MIRRA COMPANY INCORPORATED,WASHINGTON ST,2019-05-07
16377,GILBANE BUILDING CO,BOYLSTON ST,2019-05-07
396,National Grid,VALLEY RD,2019-05-07
81117,ADVANCED WATER & SEWER C/O FRED WILLIAMSON,FISHER AV,2019-05-07
90570,ELECCOMM CORP.,BROOKLINE AV,2019-05-07
97297,EVERSOURCE ELECTRIC,CONGRESS ST,2019-05-07
107146,JAMES DUNN CONTRACTING,NEW ENGLAND AV,2019-05-07
19245,Maverick Construction,E 6TH ST,2019-05-07
49,CITY OF BOSTON - PWD (VOUCHER) RESURFACING CONTRACTS,ERNST ST,2019-05-07
6040,Feeney Bros Excavation,MARYKNOLL ST,2019-05-07
98907,PV BARONE CONSTRUCTION,ADAMS ST,2019-05-07
97297,EVERSOURCE ELECTRIC,ALBANY ST,2019-05-07
388,TURNER CONSTRUCTION CO,WESTERN AV,2019-05-07
384,SHAWMUT DESIGN & CONSTRUCTION,E NEWTON ST,2019-05-07
19245,Maverick Construction,HUNTINGTON AV,2019-05-07
2590,SUFFOLK CONSTRUCTION,DALTON ST,2019-05-07
98849,RAPID FLOW INCORPORATED,SILVER ST,2019-05-07
388,TURNER CONSTRUCTION CO,AUTUMN ST,2019-05-07
2966,MIDDLESEX CORPORATION,GOODENOUGH ST,2019-05-07
6040,Feeney Bros Excavation,DARTMOUTH ST,2019-05-07
6040,Feeney Bros Excavation,SARATOGA ST,2019-05-07
107897,A & A BUILDING AND REMODELING,SLEEPER ST,2019-05-07
106804,815 E 5TH LLC,E 6TH ST,2019-05-07
2838,"MORIARTY, JOHN & ASSOC",MILK ST,2019-05-07
5544,BILT RITE CONSTRUCTION,OCONNOR WY,2019-05-07
6040,Feeney Bros Excavation,HARRISON AV,2019-05-07
7389,MIRRA COMPANY INCORPORATED,E 8TH ST,2019-05-07
6795,PHOENIX BAY STATE CONSTRUCTION,W 2ND ST,2019-05-07
81117,ADVANCED WATER & SEWER C/O FRED WILLIAMSON,CENTRE ST,2019-05-07
97297,EVERSOURCE ELECTRIC,RIVER ST,2019-05-07
416,VERIZON,W SELDEN ST,2019-05-07
416,VERIZON,RIVER ST,2019-05-07
396,National Grid,SYDNEY ST,2019-05-07
97297,EVERSOURCE ELECTRIC,E 1ST ST,2019-05-07
99089,Lewis Tree Service,EVERETT ST,2019-05-07
49476,NATIONAL WATER MAIN CLEANING CO,MILTON ST,2019-05-07
45146,FRED DEROMA & SONS,MCBRIDE ST,2019-05-07
51661,Sean Farrell Excavation Co,BOYLSTON ST,2019-05-07
396,National Grid,DORCHESTER AV,2019-05-07
22789,DAGLE ELECTRICAL CONSTRUCTION CORP,CHELSEA ST,2019-05-07
68,MASSACHUSETTS WATER RESOURCE AUTHORITY,ADDISON ST,2019-05-07
104322,TOCCI BUILDING CO,BORDER ST,2019-05-07
97681,Mass DOT,HAVRE ST,2019-05-07
45146,FRED DEROMA & SONS,HYDE PARK AV,2019-05-07
416,VERIZON,HARVARD ST,2019-05-07
16377,GILBANE BUILDING CO,BERKELEY ST,2019-05-07
21133,D'Allessandro Corp,COLUMBIA RD,2019-05-07
41853,"Phoenix Communications, Inc.",CONGRESS ST,2019-05-07
97297,EVERSOURCE ELECTRIC,COMMONWEALTH AV,2019-05-07
98849,RAPID FLOW INCORPORATED,HARRISON AV,2019-05-07
45146,FRED DEROMA & SONS,SPRUCE ST,2019-05-07
21133,D'Allessandro Corp,MASSACHUSETTS AV,2019-05-07
396,National Grid,TREMONT ST,2019-05-07
24879,MARR CRANE & RIGGING CO,CHANDLER ST,2019-05-07
381,Lee Kennedy Co,STANIFORD ST,2019-05-07
416,VERIZON,RILEY RD,2019-05-07
13165,"SUSI ,MARIO & SON",HARRISON AV,2019-05-07
6040,Feeney Bros Excavation,W 3RD ST,2019-05-07
102259,RELATED BEAL,HARRISON AV,2019-05-07
103943,NEW BOSTON BUILDERS,WARD ST,2019-05-07
388,TURNER CONSTRUCTION CO,E SERVICE RD,2019-05-07
98849,RAPID FLOW INCORPORATED,COLUMBIA RD,2019-05-07
6079,Follett Co,HANCOCK ST,2019-05-07
6316,K & K Excavation Co,VALLEY RD,2019-05-07
99180,SHEERIN CONSTRUCTION,E 6TH ST,2019-05-07
19245,Maverick Construction,D ST,2019-05-07
396,National Grid,NORWELL ST,2019-05-07
6040,Feeney Bros Excavation,CENTRE ST,2019-05-07
8641,EVERSOURCE GAS,METROPOLITAN AV,2019-05-07
99310,ESI ADVANCED WIRELESS NETWORKS,HEREFORD ST,2019-05-07
99089,Lewis Tree Service,CANTERBURY ST,2019-05-07
98755,NEL CORPORATION,RIVER ST,2019-05-07
49,CITY OF BOSTON - PWD (VOUCHER) RESURFACING CONTRACTS,W 4TH ST,2019-05-07
7389,MIRRA COMPANY INCORPORATED,HARRISON AV,2019-05-07
58431,Build Out Construction,HANOVER ST,2019-05-07
7371,Lorusso Corporation,CUMMINS HY,2019-05-07
30288,Cranshaw Construction,WAVERLY ST,2019-05-07
97297,EVERSOURCE ELECTRIC,HUMBOLDT AV,2019-05-07
97297,EVERSOURCE ELECTRIC,P ST,2019-05-07
97297,EVERSOURCE ELECTRIC,N ST,2019-05-07
99180,SHEERIN CONSTRUCTION,TREMONT ST,2019-05-07
7022,PJ SPILLANE CO,FARNSWORTH ST,2019-05-07
2687,LENDLEASE,CLIPPER SHIP LA,2019-05-07
97297,EVERSOURCE ELECTRIC,P ST,2019-05-08
97297,EVERSOURCE ELECTRIC,PRINCE ST,2019-05-08
97297,EVERSOURCE ELECTRIC,FRANKLIN ST,2019-05-08
6040,Feeney Bros Excavation,NORFOLK AV,2019-05-08
416,VERIZON,PARKER HILL AV,2019-05-08
6040,Feeney Bros Excavation,CUMMINS HY,2019-05-08
396,National Grid,HOMESTEAD ST,2019-05-08
6040,Feeney Bros Excavation,DUNREATH ST,2019-05-08
99089,Lewis Tree Service,ERIE ST,2019-05-08
97297,EVERSOURCE ELECTRIC,CUMMINS HY,2019-05-08
97297,EVERSOURCE ELECTRIC,GLADESIDE AV,2019-05-08
55,Boston Water & Sewer Commission,TREMONT ST,2019-05-08
14165,UMBRO & SONS CONSTRUCTION,HOMESTEAD ST,2019-05-08
6040,Feeney Bros Excavation,PARKER ST,2019-05-08
97297,EVERSOURCE ELECTRIC,PLAINFIELD ST,2019-05-08
97297,EVERSOURCE ELECTRIC,JAMAICA ST,2019-05-08
396,National Grid,BERTSON AV,2019-05-08
416,VERIZON,COREY ST,2019-05-08
8641,EVERSOURCE GAS,HYDE PARK AV,2019-05-08
30288,Cranshaw Construction,S HUNTINGTON AV,2019-05-08
8641,EVERSOURCE GAS,METROPOLITAN AV,2019-05-08
416,VERIZON,S HUNTINGTON AV,2019-05-08
6040,Feeney Bros Excavation,HEWLETT ST,2019-05-08
6040,Feeney Bros Excavation,PORTER ST,2019-05-08
6040,Feeney Bros Excavation,CENTRE ST,2019-05-08
6040,Feeney Bros Excavation,A ST,2019-05-08
95497,RJV CONSTRUCTION CORP.,SPRING ST,2019-05-08
95497,RJV CONSTRUCTION CORP.,GOULD ST,2019-05-08
99180,SHEERIN CONSTRUCTION,JOY ST,2019-05-08
41853,"Phoenix Communications, Inc.",WASHINGTON ST,2019-05-08
7325,Consigli Construction Co Inc,TEMPLE ST,2019-05-08
103650,ROCHESTER BITUMINOUS PRODUCTS,DUDLEY ST,2019-05-08
43814,Barletta Engineering Corp,ARBORWAY,2019-05-08
2590,SUFFOLK CONSTRUCTION,SUMMER ST,2019-05-08
7371,Lorusso Corporation,TYLER ST,2019-05-08
7389,MIRRA COMPANY INCORPORATED,POST OFFICE SQ,2019-05-08
416,VERIZON,RILEY RD,2019-05-08
6040,Feeney Bros Excavation,REVERE ST,2019-05-08
8641,EVERSOURCE GAS,FAIRMOUNT AV,2019-05-08
6040,Feeney Bros Excavation,HUNTINGTON AV,2019-05-08
45167,"SPS New England, Inc",E 1ST ST,2019-05-08
416,VERIZON,AUSTIN ST,2019-05-08
381,Lee Kennedy Co,OCONNELL WY,2019-05-08
7389,MIRRA COMPANY INCORPORATED,STANIFORD ST,2019-05-08
95497,RJV CONSTRUCTION CORP.,COREY ST,2019-05-08
90255,DELPHI CONSTRUCTION,BURNETT ST,2019-05-08
98835,FED CORP,ARBORFIELD RD,2019-05-08
97297,EVERSOURCE ELECTRIC,METROPOLITAN AV,2019-05-08
2602,TISHMAN CONSTRUCTION CORP,SUDBURY ST,2019-05-08
2838,"MORIARTY, JOHN & ASSOC",CAUSEWAY ST,2019-05-08
21133,D'Allessandro Corp,MASSACHUSETTS AV,2019-05-08
6040,Feeney Bros Excavation,MARLBOROUGH ST,2019-05-08
98755,NEL CORPORATION,RIVER ST,2019-05-08
98755,NEL CORPORATION,HYDE PARK AV,2019-05-08
416,VERIZON,CAMDEN ST,2019-05-08
2838,"MORIARTY, JOHN & ASSOC",WASHINGTON ST,2019-05-08
104322,TOCCI BUILDING CO,WAREHAM ST,2019-05-08
2838,"MORIARTY, JOHN & ASSOC",BEACON ST,2019-05-08
6040,Feeney Bros Excavation,MASSACHUSETTS AV,2019-05-08
99163,BPD - BOSTON POLICE DEPARTMENT - B.F.S.,SCHROEDER PLAZA,2019-05-08
5478,BACK BAY SIGN CO,LANSDOWNE ST,2019-05-08
396,National Grid,CENTRE ST,2019-05-08
5544,BILT RITE CONSTRUCTION,HYDE PARK AV,2019-05-08
49476,NATIONAL WATER MAIN CLEANING CO,RIVER ST,2019-05-08
99180,SHEERIN CONSTRUCTION,HYDE PARK AV,2019-05-08
396,National Grid,GREATON RD,2019-05-08
