fiscal_year,revenue_category_name,fund_category_name,fund_number,sub_fund,sub_fund_name,fund_name,revenue_class_name,cabinet_name,department_code,department_name,revenue_source,revenue_source_name,revenue_collected,fiscal_period,apd_nm,trans_no,fiscal_period_month,fund_number_fund_name,department_code_department,revenue_source_revenue_source
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,2202,CMVI COLLECTION,2118.33,9,March,201901001004DCR,09 (March),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),CMVI COLLECTION (2202)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,6901,MISC-REFUNDS,2134.74,3,September,201901001007DCR,03 (September),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),MISC-REFUNDS (6901)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3066,LICENSES-NON-ALCOHOL BEVERAGES,4575,9,March,201901001004DPH,09 (March),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),LICENSES-NON-ALCOHOL BEVERAGES (3066)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3154,LICENSES,6750,2,August,201901001004DPH,02 (August),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),LICENSES (3154)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0010,MDPX,Medicare for Payroll Tax,General Fund,FRINGE BENEFIT RECOVERY COST,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,2011,FRINGE FED. GRANTS,-15336523.29,8,February,201901001008CTR,08 (February),General Fund (0010),OFFICE OF THE COMPTROLLER (CTR),FRINGE FED. GRANTS (2011)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,2751,LATE PAYMENT/INTEREST,0,1,July,201901001004EQE,01 (July),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),LATE PAYMENT/INTEREST (2751)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,0531,FEES,1000,11,May,201901001004AGR,11 (May),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),FEES (0531)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF TECHNOLOGY SERVICES AND SECURITY,ITD,EXECUTIVE OFFICE OF TECHNOLOGY SERVICES AND SECURITY,0701,MISCELLANEOUS FEES,29626.52,8,February,201901001004ITD,08 (February),General Fund (0010),EXECUTIVE OFFICE OF TECHNOLOGY SERVICES AND SECURITY (ITD),MISCELLANEOUS FEES (0701)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,5307,Reimbursement - Med Title XVIII,0,3,September,201901001003DPH,03 (September),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Reimbursement - Med Title XVIII (5307)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,ELD,DEPARTMENT OF ELDER AFFAIRS,5202,FED OPERAT REIMB-MED TLE XIX,104550,3,September,201901001003ELD,03 (September),General Fund (0010),DEPARTMENT OF ELDER AFFAIRS (ELD),FED OPERAT REIMB-MED TLE XIX (5202)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOS,DIVISION OF STANDARDS,0592,FEES-LABORATORY STANDARDS,3125,10,April,201901001004DOS,10 (April),General Fund (0010),DIVISION OF STANDARDS (DOS),FEES-LABORATORY STANDARDS (0592)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,HLY,SOLDIERS' HOME in HOLYOKE,5205,VET'S STATE NURSING HOME CARE,932286.44,2,August,201901001003HLY,02 (August),General Fund (0010),SOLDIERS' HOME in HOLYOKE (HLY),VET'S STATE NURSING HOME CARE (5205)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,REG,DIVISION OF PROFESSIONAL LICENSURE,3013,LICENSES-AMUSEMENT DEVICE OPER,13455,13,Adjustment 1,201901001004REG,13 (Adjustment 1),General Fund (0010),DIVISION OF PROFESSIONAL LICENSURE (REG),LICENSES-AMUSEMENT DEVICE OPER (3013)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DFS,DEPARTMENT OF FIRE SERVICES,6934,MISC-FIRE PREVENTION,98,5,November,201901001007DFS,05 (November),General Fund (0010),DEPARTMENT OF FIRE SERVICES (DFS),MISC-FIRE PREVENTION (6934)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMH,DEPARTMENT OF MENTAL HEALTH,5261,FED  ADOLESCENT MENTAL HEALTH,0,12,June,201901001003DMH,12 (June),General Fund (0010),DEPARTMENT OF MENTAL HEALTH (DMH),FED  ADOLESCENT MENTAL HEALTH (5261)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES MISCELLANEOUS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0101,CLUB ALCHOLIC BEVERAGE,16734.23,5,November,201901001001DOR,05 (November),General Fund (0010),DEPARTMENT OF REVENUE (DOR),CLUB ALCHOLIC BEVERAGE (0101)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3532,Reimbursement - direct Patient Payments,5821,8,February,201901001004DPH,08 (February),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Reimbursement - direct Patient Payments (3532)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF EDUCATION,EEC,DEPARTMENT OF EARLY EDUCATION & CARE,5286,TANF TRANSFER TO CCF,5854163,9,March,201901001003EEC,09 (March),General Fund (0010),DEPARTMENT OF EARLY EDUCATION & CARE (EEC),TANF TRANSFER TO CCF (5286)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,BPYD,CTR Priod Year Deficiency,546496.01,6,December,2019010015CBCTR,06 (December),Intragovernmental Services Fund (0015),OFFICE OF THE COMPTROLLER (CTR),CTR Priod Year Deficiency (BPYD)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,0606,FEES-OUT OF STATE BAKERIES,300,10,April,201901001004DPH,10 (April),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),FEES-OUT OF STATE BAKERIES (0606)
2019,PENSION CONTRIBUTIONS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,PENSIONS - OTHER,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,2056,20% C & T FED. REM. TRB,643736.26,13,Adjustment 1,201901001006TRE,13 (Adjustment 1),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),20% C & T FED. REM. TRB (2056)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,SDF,SHERIFF DEPARTMENT FRANKLIN,5221,MISCELLANEOUS FEDERAL,10892.26,7,January,201901001003SDF,07 (January),General Fund (0010),SHERIFF DEPARTMENT FRANKLIN (SDF),MISCELLANEOUS FEDERAL (5221)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DPU,DEPARTMENT OF PUBLIC UTILITIES,0576,FEES-METER INSPECTION,23030,10,April,201901001004DPU,10 (April),General Fund (0010),DEPARTMENT OF PUBLIC UTILITIES (DPU),FEES-METER INSPECTION (0576)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOI,DIVISION OF INSURANCE,3116,LIC-DAMAGE APPRAISERS-EXAM FEE,1500,6,December,201901001004DOI,06 (December),General Fund (0010),DIVISION OF INSURANCE (DOI),LIC-DAMAGE APPRAISERS-EXAM FEE (3116)
2019,DEPARTMENTAL,Budgeted Funds,0103,ABP1,Recovery Zone Special Obligation Bonds,Commonwealth Transportation Fund,FEES,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,DOT,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,0500,FEES,299603.21,8,February,201901010304DOT,08 (February),Commonwealth Transportation Fund (0103),MASSACHUSETTS DEPARTMENT OF TRANSPORTATION (DOT),FEES (0500)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES MISCELLANEOUS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0202,CONTROLLED SUBSTANCE TAX,70,10,April,201901001001DOR,10 (April),General Fund (0010),DEPARTMENT OF REVENUE (DOR),CONTROLLED SUBSTANCE TAX (0202)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3155,LICENSES,8725,4,October,201901001004DPH,04 (October),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),LICENSES (3155)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,0850,SURCHARGES 1982 C609,229234.47,9,March,201901001004TRC,09 (March),General Fund (0010),TRIAL COURT (TRC),SURCHARGES 1982 C609 (0850)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,3544,REIMB-ESTATE COLLECTIONS,5671214.92,7,January,201901001004EHS,07 (January),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),REIMB-ESTATE COLLECTIONS (3544)
2019,CHARGEBACK REVENUES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE of LABOR and WORKFORCE DEVELOPMENT,EOL,Executive Office of Labor and Workforce Development,SGAF,Grievance Arbitration Fee,500,2,August,2019010010CBEOL,02 (August),General Fund (0010),Executive Office of Labor and Workforce Development (EOL),Grievance Arbitration Fee (SGAF)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DCP,CAPITAL ASSET MANAGEMENT and MAINTENANCE DIVISION,BSAL,DCP Saltonstall Lease,1127661.17,6,December,2019010015CBDCP,06 (December),Intragovernmental Services Fund (0015),CAPITAL ASSET MANAGEMENT and MAINTENANCE DIVISION (DCP),DCP Saltonstall Lease (BSAL)
2019,DEPARTMENTAL,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,SALE OF GOODS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DOC,DEPARTMENT OF CORRECTION,4510,SALES-CORRECTION INDUSTRIES,792337.92,11,May,201901001504DOC,11 (May),Intragovernmental Services Fund (0015),DEPARTMENT OF CORRECTION (DOC),SALES-CORRECTION INDUSTRIES (4510)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES BEANO,TREASURER & RECEIVER GENERAL,LOT,LOTTERY AND GAMING COMMISSION,0151,BEANO,71508.54,8,February,201901001001LOT,08 (February),General Fund (0010),LOTTERY AND GAMING COMMISSION (LOT),BEANO (0151)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0784,UNDGRD STR TK PETR.CLEANUP FEE,5050,8,February,201901001004DOR,08 (February),General Fund (0010),DEPARTMENT OF REVENUE (DOR),UNDGRD STR TK PETR.CLEANUP FEE (0784)
2019,DEPARTMENTAL,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,SALE OF GOODS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DOC,DEPARTMENT OF CORRECTION,4510,SALES-CORRECTION INDUSTRIES,469502.85,1,July,201901001504DOC,01 (July),Intragovernmental Services Fund (0015),DEPARTMENT OF CORRECTION (DOC),SALES-CORRECTION INDUSTRIES (4510)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,2751,LATE PAYMENT/INTEREST,1375,10,April,201901001004DOR,10 (April),General Fund (0010),DEPARTMENT OF REVENUE (DOR),LATE PAYMENT/INTEREST (2751)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,HLY,SOLDIERS' HOME in HOLYOKE,5205,VET'S STATE NURSING HOME CARE,910239.49,5,November,201901001003HLY,05 (November),General Fund (0010),SOLDIERS' HOME in HOLYOKE (HLY),VET'S STATE NURSING HOME CARE (5205)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,3006,LICENSES-WHOLESALE AND IMPORT,43000,7,January,201901001004TRE,07 (January),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),LICENSES-WHOLESALE AND IMPORT (3006)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,5298,Other Medical FFP,550276601,13,Adjustment 1,201901001003EHS,13 (Adjustment 1),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),Other Medical FFP (5298)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,REG,DIVISION OF PROFESSIONAL LICENSURE,0567,FEES-ELEVATOR INSPECTION,1607406.95,2,August,201901001004REG,02 (August),General Fund (0010),DIVISION OF PROFESSIONAL LICENSURE (REG),FEES-ELEVATOR INSPECTION (0567)
2019,CHARGEBACK REVENUES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DSS,DEPARTMENT OF CHILDREN AND FAMILIES,BTRN,Transitional Employment Program,31701.13,11,May,2019010010CBDSS,11 (May),General Fund (0010),DEPARTMENT OF CHILDREN AND FAMILIES (DSS),Transitional Employment Program (BTRN)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,CSC,CIVIL SERVICE COMMISSION,0500,FEES,625,4,October,201901001004CSC,04 (October),General Fund (0010),CIVIL SERVICE COMMISSION (CSC),FEES (0500)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,QCC,QUINSIGAMOND COMMUNITY COLLEGE,2201,DEBT COLLECTION,29005.69,13,Adjustment 1,201901001004QCC,13 (Adjustment 1),General Fund (0010),QUINSIGAMOND COMMUNITY COLLEGE (QCC),DEBT COLLECTION (2201)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,POL,DEPARTMENT OF STATE POLICE,3571,REIMB. 0VERTIME CHARGES,1467558.7,9,March,201901001004POL,09 (March),General Fund (0010),DEPARTMENT OF STATE POLICE (POL),REIMB. 0VERTIME CHARGES (3571)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,PAR,PAROLE BOARD,0500,FEES,27408.21,6,December,201901001004PAR,06 (December),General Fund (0010),PAROLE BOARD (PAR),FEES (0500)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,4400,ALCOHOL FEES DRUNK DRIVING,120905.59,2,August,201901001004TRC,02 (August),General Fund (0010),TRIAL COURT (TRC),ALCOHOL FEES DRUNK DRIVING (4400)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,5229,FED OPERAT REIMB-MED ASSIST AD,61784723,9,March,201901001003EHS,09 (March),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),FED OPERAT REIMB-MED ASSIST AD (5229)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MRC,MASS REHABILITATION COMMISSION,5202,FED OPERAT REIMB-MED TLE XIX,273549,3,September,201901001003MRC,03 (September),General Fund (0010),MASS REHABILITATION COMMISSION (MRC),FED OPERAT REIMB-MED TLE XIX (5202)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,HLY,SOLDIERS' HOME in HOLYOKE,3505,REIMB-BOARD AND CARE 3RD PARTY,831.17,8,February,201901001004HLY,08 (February),General Fund (0010),SOLDIERS' HOME in HOLYOKE (HLY),REIMB-BOARD AND CARE 3RD PARTY (3505)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,SDP,SHERIFF DEPARTMENT PLYMOUTH,5212,FED-INMATE REIMBURSEMENT,587059.94,4,October,201901001003SDP,04 (October),General Fund (0010),SHERIFF DEPARTMENT PLYMOUTH (SDP),FED-INMATE REIMBURSEMENT (5212)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOS,DIVISION OF STANDARDS,3084,LICENSES-ITENERANT VENDORS,100,12,June,201901001004DOS,12 (June),General Fund (0010),DIVISION OF STANDARDS (DOS),LICENSES-ITENERANT VENDORS (3084)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0010,UIPX,Unemploy. Ins. for payroll Tax,General Fund,FRINGE BENEFIT RECOVERY COST,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,2007,Payroll Taxes - UMass,-182290.88,13,Adjustment 1,201901001008CTR,13 (Adjustment 1),General Fund (0010),OFFICE OF THE COMPTROLLER (CTR),Payroll Taxes - UMass (2007)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF EDUCATION,EEC,DEPARTMENT OF EARLY EDUCATION & CARE,6901,MISC-REFUNDS,17987.22,1,July,201901001007EEC,01 (July),General Fund (0010),DEPARTMENT OF EARLY EDUCATION & CARE (EEC),MISC-REFUNDS (6901)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0710,ADMINISTRATION FEES,-25444.61,5,November,201901001004EQE,05 (November),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),ADMINISTRATION FEES (0710)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,QCC,QUINSIGAMOND COMMUNITY COLLEGE,0530,FEES-TUITION,31523.86,13,Adjustment 1,201901001004QCC,13 (Adjustment 1),General Fund (0010),QUINSIGAMOND COMMUNITY COLLEGE (QCC),FEES-TUITION (0530)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,HSD,SHERIFF DEPARTMENT HAMPSHIRE,5212,FED-INMATE REIMBURSEMENT,33000,9,March,201901001003HSD,09 (March),General Fund (0010),SHERIFF DEPARTMENT HAMPSHIRE (HSD),FED-INMATE REIMBURSEMENT (5212)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0521,FEES-REGISTRATION,2356800,3,September,201901001004SEC,03 (September),General Fund (0010),SECRETARY OF STATE (SEC),FEES-REGISTRATION (0521)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,2703,FINES-PENALTIES -EQE,78152.13,8,February,201901001004EQE,08 (February),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),FINES-PENALTIES -EQE (2703)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,HRD,HUMAN RESOURCES DIVISION,0630,FEES,34400,8,February,201901001004HRD,08 (February),General Fund (0010),HUMAN RESOURCES DIVISION (HRD),FEES (0630)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0546,OTHER RECORDINGS,8580600,11,May,201901001004SEC,11 (May),General Fund (0010),SECRETARY OF STATE (SEC),OTHER RECORDINGS (0546)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,6900,MISC,117585.58,12,June,201901001007EHS,12 (June),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,SJC,SUPREME JUDICIAL COURT,0750,GENERAL REVENUE COURTS ONLY,6420,4,October,201901001004SJC,04 (October),General Fund (0010),SUPREME JUDICIAL COURT (SJC),GENERAL REVENUE COURTS ONLY (0750)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,2713,CIGARRETTE EXCISE PENALITY,1059.56,3,September,201901001004DOR,03 (September),General Fund (0010),DEPARTMENT OF REVENUE (DOR),CIGARRETTE EXCISE PENALITY (2713)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOI,DIVISION OF INSURANCE,0558,FEES-AUTO CLUB,425,4,October,201901001004DOI,04 (October),General Fund (0010),DIVISION OF INSURANCE (DOI),FEES-AUTO CLUB (0558)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,ENV,EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS,0593,FEES-CERTIFIED RECORDS,16268.5,10,April,201901001004ENV,10 (April),General Fund (0010),EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS (ENV),FEES-CERTIFIED RECORDS (0593)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,SDE,SHERIFF DEPARTMENT ESSEX,5284,SSA DATA MATCH FEES,1200,9,March,201901001003SDE,09 (March),General Fund (0010),SHERIFF DEPARTMENT ESSEX (SDE),SSA DATA MATCH FEES (5284)
2019,ASSESSMENTS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,SPECIAL ASSESSMENTS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,GIC,GROUP INSURANCE COMMISSION,4815,ASSESSMENT-GIC INSURANCE,208057.19,10,April,201901001002GIC,10 (April),General Fund (0010),GROUP INSURANCE COMMISSION (GIC),ASSESSMENT-GIC INSURANCE (4815)
